ensg	symbol	Adipose_Tissue	Adrenal_Gland	Bladder	Blood	Blood_Vessel	Brain	Breast	Cervix_Uteri	Colon	Esophagus	Fallopian_Tube	Heart	Kidney	Liver	Lung	Muscle	Nerve	Ovary	Pancreas	Pituitary	Prostate	Salivary_Gland	Skin	Small_Intestine	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina
ENSG00000168899	VAMP5	0.213365587104743	0.211535988103841	0.213365587104743	-0.0441668247861346	0.209045797865718	-0.397636706203545	0.212568799229582	0.213365587104743	0.0384576194769479	0.172775708815218	0.213365587104743	-0.0115825026218113	0.152262954664089	-0.23833682299259	0.213365587104743	0.202333637461522	0.213365587104743	0.212011065307497	-1.31933178597207	-0.150925181453074	0.210494737599628	-0.015298760086103	0.139971572762777	0.17135251516954	0.213365587104743	-0.156537596725224	-0.959857857341164	0.211089203969539	0.213365587104743	0.204510838471168
ENSG00000168894	RNF181	0.0877192376287693	0.0769719660840767	0.0954643963418054	-0.0724190902155226	0.0951584182901936	-0.186282459645221	0.0939154364869463	0.0954643963418054	0.0592397643914063	0.0787256523859319	0.0954643963418054	-0.345963766088129	0.0451433651708373	-0.170102465924639	0.0954643963418054	-0.0608268514148075	0.0954643963418054	0.0954643963418054	-0.141190475354115	0.0129797739825594	0.0949160492130425	0.0888045479562348	0.0918116991869051	0.0846697578470924	0.093164386071795	0.0698960773652632	0.0954643963418054	0.0942484767500206	0.0954643963418054	0.0954643963418054
ENSG00000091409	ITGA6	1.19345836020988	-1.97553029514677	0.623060641770548	-2.51916895352935	-0.360672029684935	-0.86395868684173	1.29657624243249	1.19412364046978	0.45075765409835	0.493853209846007	1.09776670200031	-0.506137669045077	0.447619654906094	-1.84906298191923	0.91310660631715	-0.740264606336991	1.37185797125414	-0.811248537294255	0.428717577132133	-0.593209747665753	0.847059056467048	1.35238463418752	0.265494430065317	1.01729924931265	0.846877823469384	0.785597382564067	0.63950882422807	0.749744634309907	1.26646659253651	1.23500997806056
ENSG00000152256	PDK1	0.257888016474425	0.238059278950003	0.0278566617903463	0.306845645206462	0.573080509050842	-0.987731554238764	0.203704066319537	0.224727081289796	-0.18744705086458	-0.0663514633940799	-0.0101048719447437	0.00168945974363839	-0.767506625174668	-0.461894610402281	-0.000764636863987317	-0.6072965574679	-0.289430782517734	1.07228577152134	-0.969875063423509	-0.348764970983233	-0.224892068387678	0.646253353350621	1.28746866671559	0.0317251571629043	0.620087504392034	-0.318011187831729	0.171663989792452	-0.274431244985478	0.0271197516752279	0.557953135509636
ENSG00000083937	CHMP2B	0.30934059023204	-0.233592421332561	0.498711299119617	-0.706387208977904	0.680323932886693	-0.609936478832712	0.326263202612925	0.626001626841086	0.40049338783188	0.32862410982059	0.562903854158302	-0.991405654721364	-0.544676155691571	-0.962973163085914	0.330903057958242	-0.38101680293035	0.473983164247673	0.58714679311999	-0.910849442857903	0.578912737717011	0.437521894010213	0.0368245602111127	0.330806492949484	0.258171080459759	-0.290588780344022	-0.218822454298315	-0.466954413286334	0.653956590090997	0.61593832172203	0.617209997962328
ENSG00000064835	POU1F1	-0.130958750971083	-0.0939224784230921	-0.0367547234186537	-0.15497674203961	-0.0520013380182822	-0.0264506049989371	-0.0874424979558207	-0.0731899788473435	-0.0610702974373896	-0.077931199518295	-0.0681959871350021	-0.150947974164064	-0.119371969652921	-0.125377213124569	-0.0613389240195231	-0.0681743591104174	-0.0977725557541295	-0.08481536699439	-0.151506446435739	5.22281789380575	0.0272617272067362	-0.136388826781005	-0.146582459696794	-0.0907400814793524	-0.0803054299418571	-0.0932641156523475	-0.0860379352363793	-0.0361105538539889	-0.0660765905456654	-0.06898137200605
ENSG00000206530	WDR52	-0.182786784321139	-0.424815838771221	0.594763908734688	-1.54759824786956	0.00321608556775749	-0.46964707688139	0.501015178076744	1.22675935353391	0.512366775380384	0.135210045517998	1.44844463633207	-0.967576109023608	-0.447231072275277	-0.674410244396206	0.596668270264042	-1.12040020534057	1.09957345011875	1.02401930017248	-0.080197208206099	1.81266395986905	1.25938786845891	1.08804413331931	0.0114115507528876	0.62807902772026	0.395055994174218	0.395701446567886	1.51891185034637	1.06464117420496	1.10213897600525	0.633688287990602
ENSG00000163611	SPICE1	0.227763378417278	-0.416758826197555	0.70009059135295	-1.14558749736568	0.330608917646559	-1.02815257189268	0.691576393299351	1.3327632952004	0.38533547293925	0.242877789228273	1.04669466103558	-0.888005989146592	-0.36573544285468	-0.838831892267672	0.555423526414262	-1.23233999492041	1.0592142936674	1.27155915296889	-0.387731932204716	1.33023965662633	0.883969053636077	0.890289736716597	0.474634423726223	0.385540077706606	-0.00234422505736883	0.132480702019563	0.696973106132592	1.12947160543446	1.28696147252016	1.06130167330447
ENSG00000072858	SIDT1	-0.197659873513716	-0.648606082254974	0.561190729164941	1.2671070627355	-0.736953711561507	0.901987676433497	0.728777634342861	-0.197596621689903	0.172648286354169	-0.465112816547418	0.0693045228727954	-1.08677363282632	-0.63757843277257	-1.07627968507307	0.661339804097857	-1.23199097324324	-0.323980766147709	-0.896698391648576	-0.832810067494633	2.07983074599896	1.467089080171	1.26261747391258	-0.746203755647953	1.74509712135184	2.37826809002026	0.150695950352008	0.350485445113087	-0.488464412645648	-0.458356878725545	0.0158857126490181
ENSG00000163558	PRKCI	0.064337221284843	-0.70888470607124	0.56201860660235	-1.98804967037863	0.474086431857352	-0.417668864596597	0.0969522173751407	0.720053050012836	0.115786136935987	0.619470535491375	0.758064837882911	-1.18125741067737	-0.30220460540097	-1.61622545006397	0.618877867428717	-0.982130407515574	0.807337690509321	1.03338907972496	-1.3172221082658	0.484247341904846	0.689845132319824	0.822397651407553	0.637470303682335	-0.136824869526801	-0.69365886240487	0.475756896209496	0.772794664098951	1.31090271014968	0.852237831581915	0.773753799106308
ENSG00000136603	SKIL	0.386622232067318	-0.0875309983026003	0.181063977221929	-1.26931662364884	1.02380987371373	-0.869427945300449	0.237711209271708	0.574899376911639	-0.0996175676846344	0.0399442407313573	0.580618276834086	-0.652191532485961	-0.444511919250837	-0.514261202262936	1.30520874779258	-0.285053902033447	0.771407998385954	0.864319257276041	-1.19899781955137	1.0221181663996	0.636931752441923	0.162568519500392	0.0070409881839777	0.507973833794654	-0.233789794038529	-0.120865650172878	0.435569511662984	1.02737993420377	0.604070473856304	0.7424062304086
